OrderID,Date,Year,Month,CustomerID,Product,Quantity,UnitPrice,ShippingAddress,PaymentMethod,OrderStatus,TrackingNumber,ItemsInCart,CouponCode,ReferralSource,TotalPrice
200828,2024-07-24 00:00:00,2024,7,86266,Chair,4,404.58,510,Cash,Shipped,64576020,5,FREESHIP,Instagram,1618.32
200829,2023-02-05 00:00:00,2023,2,39551,Monitor,1,76.93,685,Debit Card,Delivered,68358007,6,WINTER15,Instagram,76.93
200830,2024-12-11 00:00:00,2024,12,90310,Tablet,4,190.64,853,Cash,Delivered,70028457,5,SAVE10,Email,762.56
200831,2023-12-18 00:00:00,2023,12,20124,Printer,2,88.73,140,Online,Pending,61346824,5,No_Coupon,Google,177.46
200832,2024-03-12 00:00:00,2024,3,63372,Chair,5,485.71,903,Online,Pending,14661811,10,SAVE10,Referral,2428.55
200833,2025-03-14 00:00:00,2025,3,90595,Phone,5,78.29,508,Credit Card,Shipped,96573803,5,WINTER15,Referral,391.45
200834,2024-04-11 00:00:00,2024,4,98483,Printer,5,22.14,456,Cash,Returned,22084320,10,No_Coupon,Instagram,110.7
200835,2024-03-26 00:00:00,2024,3,16429,Desk,1,679.65,390,Debit Card,Shipped,73888013,6,FREESHIP,Google,679.65
200836,2023-02-02 00:00:00,2023,2,31810,Phone,1,178.44,328,Credit Card,Cancelled,58725886,2,FREESHIP,Google,178.44
200837,2025-06-14 00:00:00,2025,6,88029,Chair,5,655.55,282,Online,Delivered,59701278,5,No_Coupon,Email,3277.75
200838,2024-04-11 00:00:00,2024,4,57798,Desk,4,577.08,384,Online,Pending,68797566,8,No_Coupon,Facebook,2308.32
200839,2023-08-24 00:00:00,2023,8,82858,Chair,3,197.97,551,Online,Cancelled,90618490,5,No_Coupon,Google,593.91
200840,2024-01-14 00:00:00,2024,1,60699,Chair,3,411.95,672,Credit Card,Delivered,88660574,7,FREESHIP,Referral,1235.85
200841,2024-09-19 00:00:00,2024,9,94658,Printer,2,443.22,742,Credit Card,Delivered,51732528,5,No_Coupon,Facebook,886.44
200842,2025-05-07 00:00:00,2025,5,78305,Laptop,3,364.14,396,Online,Pending,88312618,7,WINTER15,Referral,1092.42
200843,2025-05-13 00:00:00,2025,5,43538,Desk,3,430.06,534,Gift Card,Cancelled,20961563,8,FREESHIP,Instagram,1290.18
200844,2024-12-04 00:00:00,2024,12,47486,Chair,1,320.92,883,Online,Returned,75984759,5,FREESHIP,Facebook,320.92
200845,2023-10-08 00:00:00,2023,10,24212,Phone,3,107.36,808,Gift Card,Delivered,68894675,5,FREESHIP,Google,322.08
200846,2024-07-04 00:00:00,2024,7,24765,Desk,2,359.86,646,Debit Card,Cancelled,43977698,4,No_Coupon,Referral,719.72
200847,2024-11-18 00:00:00,2024,11,48176,Printer,4,434.23,670,Online,Shipped,90560300,8,FREESHIP,Email,1736.92
200848,2023-01-01 00:00:00,2023,1,54675,Chair,2,645.85,634,Online,Shipped,18049633,5,No_Coupon,Referral,1291.7
200849,2025-06-09 00:00:00,2025,6,16675,Printer,4,214.35,664,Debit Card,Cancelled,12756945,7,WINTER15,Referral,857.4
200850,2025-04-27 00:00:00,2025,4,38557,Monitor,3,638.5,890,Debit Card,Cancelled,14832238,4,FREESHIP,Instagram,1915.5
200851,2023-12-12 00:00:00,2023,12,80183,Laptop,1,365.57,146,Online,Cancelled,20814598,5,SAVE10,Email,365.57
200852,2024-10-24 00:00:00,2024,10,39530,Desk,3,568.05,618,Gift Card,Pending,69000497,6,SAVE10,Google,1704.15
200853,2023-10-16 00:00:00,2023,10,10002,Printer,3,490.01,894,Cash,Returned,94641152,4,SAVE10,Facebook,1470.03
200854,2025-06-13 00:00:00,2025,6,56938,Laptop,3,372.6,356,Credit Card,Delivered,67735987,7,WINTER15,Referral,1117.8
200855,2023-05-25 00:00:00,2023,5,41331,Monitor,5,240.61,785,Credit Card,Shipped,94198179,10,FREESHIP,Email,1203.05
200856,2024-06-03 00:00:00,2024,6,94698,Phone,1,586.62,871,Debit Card,Shipped,95768773,5,No_Coupon,Facebook,586.62
200857,2024-03-10 00:00:00,2024,3,56506,Phone,3,257.84,185,Online,Delivered,86808324,4,No_Coupon,Instagram,773.52
200858,2023-08-20 00:00:00,2023,8,22167,Tablet,5,435.66,891,Online,Pending,70269748,9,No_Coupon,Facebook,2178.3
200859,2024-08-28 00:00:00,2024,8,11127,Chair,5,261.33,154,Credit Card,Returned,73285507,5,SAVE10,Referral,1306.65
200860,2024-01-23 00:00:00,2024,1,69542,Printer,1,422.54,876,Cash,Delivered,20746505,1,SAVE10,Google,422.54
200861,2023-03-19 00:00:00,2023,3,93276,Desk,5,330.45,230,Gift Card,Shipped,44165913,10,FREESHIP,Google,1652.25
200862,2023-12-02 00:00:00,2023,12,37969,Desk,3,120.82,799,Credit Card,Shipped,69852386,5,SAVE10,Referral,362.46
200863,2024-05-20 00:00:00,2024,5,98276,Phone,1,14.06,471,Credit Card,Pending,74207282,5,SAVE10,Referral,14.06
200864,2023-05-03 00:00:00,2023,5,14240,Desk,1,491.11,592,Credit Card,Delivered,58095246,4,SAVE10,Facebook,491.11
200865,2023-04-30 00:00:00,2023,4,72241,Monitor,4,677.37,156,Cash,Pending,76270481,8,SAVE10,Google,2709.48
200866,2024-07-26 00:00:00,2024,7,39664,Desk,5,189.25,693,Debit Card,Cancelled,39917741,10,WINTER15,Email,946.25
200867,2024-05-26 00:00:00,2024,5,53252,Printer,4,142.58,351,Cash,Delivered,65831261,4,FREESHIP,Facebook,570.32
200868,2024-06-29 00:00:00,2024,6,70452,Monitor,4,316.32,309,Debit Card,Delivered,42985882,7,No_Coupon,Facebook,1265.28
200869,2024-03-17 00:00:00,2024,3,29905,Desk,2,533.95,790,Online,Delivered,16788127,5,WINTER15,Google,1067.9
200870,2025-06-01 00:00:00,2025,6,78725,Phone,4,470.09,541,Debit Card,Delivered,72001139,4,FREESHIP,Google,1880.36
200871,2024-05-16 00:00:00,2024,5,93768,Tablet,3,324.3,720,Debit Card,Pending,22024707,8,FREESHIP,Email,972.9
200872,2023-07-10 00:00:00,2023,7,59169,Chair,4,629.34,172,Cash,Shipped,90883858,7,No_Coupon,Email,2517.36
200873,2024-05-12 00:00:00,2024,5,53488,Desk,3,136.84,448,Cash,Delivered,27365050,3,SAVE10,Facebook,410.52
200874,2023-10-31 00:00:00,2023,10,92180,Chair,2,488.9,632,Cash,Delivered,93315929,7,FREESHIP,Facebook,977.8
200875,2023-08-03 00:00:00,2023,8,25918,Laptop,5,133.39,203,Credit Card,Delivered,66473392,6,FREESHIP,Referral,666.95
200876,2024-06-09 00:00:00,2024,6,90363,Chair,5,608.91,200,Gift Card,Pending,21534173,6,SAVE10,Google,3044.55
200877,2024-07-25 00:00:00,2024,7,43867,Tablet,1,524.06,269,Debit Card,Pending,97319127,3,FREESHIP,Email,524.06
200878,2023-06-01 00:00:00,2023,6,73873,Desk,2,330.69,393,Online,Cancelled,56423132,5,SAVE10,Google,661.38
200879,2025-04-08 00:00:00,2025,4,56622,Phone,2,547.67,932,Gift Card,Shipped,86373987,3,No_Coupon,Instagram,1095.34
200880,2025-03-12 00:00:00,2025,3,85074,Laptop,4,233.7,506,Online,Shipped,63133878,8,SAVE10,Facebook,934.8
200881,2023-01-03 00:00:00,2023,1,59579,Tablet,2,448.85,386,Credit Card,Pending,48000034,6,No_Coupon,Instagram,897.7
200882,2025-06-28 00:00:00,2025,6,43335,Phone,2,274.12,533,Cash,Delivered,91848650,6,FREESHIP,Referral,548.24
200883,2025-05-13 00:00:00,2025,5,43595,Printer,5,561.48,451,Online,Delivered,25317348,9,FREESHIP,Facebook,2807.4
200884,2024-05-15 00:00:00,2024,5,71471,Chair,1,595.54,817,Gift Card,Shipped,52137079,4,No_Coupon,Instagram,595.54
200885,2024-04-07 00:00:00,2024,4,61090,Laptop,4,515.59,387,Credit Card,Shipped,36388962,7,FREESHIP,Google,2062.36
200886,2023-10-25 00:00:00,2023,10,29620,Phone,1,460.13,792,Credit Card,Returned,22046456,1,No_Coupon,Google,460.13
200887,2024-12-19 00:00:00,2024,12,67932,Chair,3,171.66,857,Debit Card,Delivered,88547534,7,No_Coupon,Google,514.98
200888,2024-07-23 00:00:00,2024,7,14427,Laptop,2,266.95,833,Credit Card,Pending,58024529,3,No_Coupon,Instagram,533.9
200889,2024-10-27 00:00:00,2024,10,36725,Monitor,5,650.72,350,Credit Card,Cancelled,16808790,8,WINTER15,Email,3253.6
200890,2023-08-11 00:00:00,2023,8,51921,Laptop,3,439.53,943,Debit Card,Pending,85741716,5,No_Coupon,Google,1318.59
200891,2023-11-11 00:00:00,2023,11,36534,Monitor,3,654.54,918,Cash,Returned,38952138,7,SAVE10,Referral,1963.62
200892,2024-06-04 00:00:00,2024,6,72043,Desk,1,394.53,480,Cash,Shipped,40896408,2,FREESHIP,Referral,394.53
200893,2023-03-21 00:00:00,2023,3,99533,Monitor,1,678.01,696,Cash,Pending,55701253,4,FREESHIP,Referral,678.01
200894,2023-05-23 00:00:00,2023,5,90852,Tablet,3,575.01,852,Online,Cancelled,37551831,8,WINTER15,Instagram,1725.03
200895,2023-11-09 00:00:00,2023,11,81882,Chair,3,154.64,832,Debit Card,Pending,62371264,6,WINTER15,Facebook,463.92
200896,2024-10-18 00:00:00,2024,10,85466,Desk,3,147.29,102,Gift Card,Shipped,66764177,3,FREESHIP,Google,441.87
200897,2024-09-03 00:00:00,2024,9,87995,Laptop,4,481.48,358,Gift Card,Delivered,38730545,5,SAVE10,Instagram,1925.92
200898,2025-03-05 00:00:00,2025,3,44619,Monitor,3,158.37,742,Cash,Shipped,66662528,6,No_Coupon,Referral,475.11
200899,2025-04-23 00:00:00,2025,4,99904,Printer,2,323.37,552,Online,Pending,83843411,3,SAVE10,Instagram,646.74
200900,2025-02-07 00:00:00,2025,2,52342,Laptop,5,73.83,991,Debit Card,Pending,67342586,9,No_Coupon,Instagram,369.15
200901,2024-04-28 00:00:00,2024,4,44277,Tablet,1,458.63,839,Debit Card,Returned,79321479,4,WINTER15,Referral,458.63
200902,2024-07-13 00:00:00,2024,7,61162,Monitor,4,180.25,813,Debit Card,Cancelled,76712124,7,No_Coupon,Facebook,721
200903,2023-05-17 00:00:00,2023,5,80868,Monitor,3,473.49,205,Credit Card,Pending,56186636,7,No_Coupon,Email,1420.47
200904,2025-02-05 00:00:00,2025,2,16693,Monitor,4,237.43,262,Cash,Cancelled,41146508,8,WINTER15,Referral,949.72
200905,2023-11-23 00:00:00,2023,11,67818,Laptop,1,442.39,101,Gift Card,Pending,81978113,6,FREESHIP,Facebook,442.39
200906,2024-09-03 00:00:00,2024,9,49938,Monitor,1,62.12,141,Cash,Returned,80175572,2,No_Coupon,Email,62.12
200907,2024-08-04 00:00:00,2024,8,90898,Desk,5,298.39,583,Gift Card,Cancelled,52935170,7,WINTER15,Referral,1491.95
200908,2025-05-06 00:00:00,2025,5,35117,Desk,2,697.93,332,Credit Card,Cancelled,27155709,2,SAVE10,Google,1395.86
200909,2024-05-27 00:00:00,2024,5,60203,Tablet,2,291.85,569,Cash,Shipped,76525279,5,FREESHIP,Instagram,583.7
200910,2024-05-31 00:00:00,2024,5,36174,Printer,3,308.98,348,Cash,Delivered,26397548,3,SAVE10,Instagram,926.94
200911,2024-08-13 00:00:00,2024,8,80872,Desk,5,396.86,593,Cash,Cancelled,43967487,9,SAVE10,Instagram,1984.3
200912,2024-01-22 00:00:00,2024,1,67604,Desk,2,139.69,318,Online,Returned,85545920,7,FREESHIP,Email,279.38
200913,2023-02-16 00:00:00,2023,2,45599,Printer,5,475.95,505,Credit Card,Returned,62277685,8,WINTER15,Facebook,2379.75
200914,2025-02-10 00:00:00,2025,2,70352,Desk,1,626.6,955,Gift Card,Returned,51589589,4,WINTER15,Facebook,626.6
200915,2024-02-16 00:00:00,2024,2,20643,Laptop,4,502.99,939,Debit Card,Shipped,30736692,4,WINTER15,Referral,2011.96
200916,2024-06-21 00:00:00,2024,6,35669,Printer,5,578.83,165,Cash,Returned,13928455,6,No_Coupon,Referral,2894.15
200917,2025-01-20 00:00:00,2025,1,65524,Laptop,5,383.82,836,Credit Card,Returned,19315310,7,FREESHIP,Google,1919.1
200918,2025-06-24 00:00:00,2025,6,74359,Laptop,5,368.25,706,Online,Delivered,18250450,5,No_Coupon,Instagram,1841.25
200919,2025-02-07 00:00:00,2025,2,92086,Printer,2,374.6,187,Online,Shipped,23357668,3,FREESHIP,Referral,749.2
200920,2025-03-12 00:00:00,2025,3,26137,Tablet,2,428.09,978,Credit Card,Returned,98110407,6,No_Coupon,Instagram,856.18
200921,2023-07-24 00:00:00,2023,7,90573,Tablet,1,438.93,144,Gift Card,Cancelled,90075720,3,SAVE10,Referral,438.93
200922,2024-06-17 00:00:00,2024,6,81857,Desk,2,563.82,487,Credit Card,Pending,79737732,3,No_Coupon,Instagram,1127.64
200923,2023-02-11 00:00:00,2023,2,91582,Printer,3,649.93,836,Credit Card,Pending,99938245,7,WINTER15,Facebook,1949.79
200924,2025-03-22 00:00:00,2025,3,81319,Printer,5,268.43,991,Cash,Returned,55330558,5,SAVE10,Email,1342.15
200925,2024-12-20 00:00:00,2024,12,78500,Monitor,5,502.47,304,Online,Shipped,97460884,10,WINTER15,Email,2512.35
200926,2024-03-20 00:00:00,2024,3,67533,Desk,1,26.95,672,Cash,Delivered,14566395,1,WINTER15,Email,26.95
200927,2023-02-14 00:00:00,2023,2,35566,Laptop,4,64.69,638,Debit Card,Shipped,10003020,7,WINTER15,Google,258.76
200928,2024-05-09 00:00:00,2024,5,77166,Laptop,3,247.11,821,Debit Card,Returned,18896595,3,WINTER15,Referral,741.33
200929,2024-10-16 00:00:00,2024,10,67936,Tablet,2,536.25,553,Debit Card,Pending,71803414,3,No_Coupon,Email,1072.5
200930,2024-12-16 00:00:00,2024,12,59554,Phone,2,456.04,382,Debit Card,Returned,28182447,4,FREESHIP,Email,912.08
200931,2024-01-01 00:00:00,2024,1,14005,Printer,2,40.23,623,Credit Card,Cancelled,87567926,4,SAVE10,Google,80.46
200932,2023-03-26 00:00:00,2023,3,26118,Laptop,2,72.39,168,Online,Delivered,15334251,7,WINTER15,Instagram,144.78
200933,2023-01-26 00:00:00,2023,1,59685,Monitor,2,394.16,255,Online,Shipped,43718093,2,No_Coupon,Referral,788.32
200934,2025-06-01 00:00:00,2025,6,40304,Laptop,4,119.84,692,Gift Card,Shipped,85790948,8,FREESHIP,Referral,479.36
200935,2023-11-24 00:00:00,2023,11,39593,Phone,3,692.71,398,Credit Card,Delivered,62405253,3,FREESHIP,Instagram,2078.13
200936,2024-01-12 00:00:00,2024,1,50612,Chair,4,56.66,737,Online,Delivered,44140968,4,SAVE10,Instagram,226.64
200937,2024-01-16 00:00:00,2024,1,39791,Chair,2,298.53,536,Debit Card,Cancelled,46221436,5,WINTER15,Email,597.06
200938,2023-07-12 00:00:00,2023,7,39017,Chair,3,331.46,696,Credit Card,Cancelled,91155214,6,WINTER15,Referral,994.38
200939,2025-04-16 00:00:00,2025,4,48510,Laptop,2,521.4,212,Cash,Delivered,53152886,7,SAVE10,Instagram,1042.8
200940,2023-03-27 00:00:00,2023,3,74003,Printer,4,305.32,679,Online,Cancelled,91525779,4,SAVE10,Google,1221.28
200941,2023-07-17 00:00:00,2023,7,91155,Printer,5,111.7,599,Credit Card,Cancelled,82162952,9,FREESHIP,Email,558.5
200942,2023-09-29 00:00:00,2023,9,17591,Tablet,1,479.76,882,Credit Card,Pending,56070470,1,No_Coupon,Email,479.76
200943,2023-12-27 00:00:00,2023,12,43330,Monitor,3,193.49,355,Gift Card,Returned,71594838,6,FREESHIP,Facebook,580.47
200944,2024-12-16 00:00:00,2024,12,32687,Laptop,2,426.22,448,Online,Delivered,98284560,7,WINTER15,Google,852.44
200945,2023-08-20 00:00:00,2023,8,79722,Tablet,5,276.44,619,Gift Card,Shipped,29976438,10,FREESHIP,Referral,1382.2
200946,2024-05-04 00:00:00,2024,5,65021,Phone,2,404.96,546,Cash,Shipped,20626179,4,SAVE10,Email,809.92
200947,2023-09-07 00:00:00,2023,9,85520,Phone,4,465.66,119,Online,Returned,65994177,9,FREESHIP,Email,1862.64
200948,2024-06-21 00:00:00,2024,6,94569,Phone,2,594.07,739,Gift Card,Cancelled,79269291,2,No_Coupon,Google,1188.14
200949,2023-11-09 00:00:00,2023,11,55778,Desk,5,110.38,319,Cash,Pending,93797108,10,No_Coupon,Referral,551.9
200950,2024-05-31 00:00:00,2024,5,19722,Laptop,1,596.24,891,Credit Card,Returned,78094361,4,FREESHIP,Instagram,596.24
200951,2024-07-22 00:00:00,2024,7,74928,Printer,2,306.24,589,Online,Returned,39845914,4,FREESHIP,Email,612.48
200952,2025-02-27 00:00:00,2025,2,49111,Monitor,3,503.39,225,Online,Pending,45303393,5,No_Coupon,Facebook,1510.17
200953,2023-02-06 00:00:00,2023,2,43721,Phone,1,131.61,971,Cash,Shipped,89392104,2,FREESHIP,Facebook,131.61
200954,2024-10-22 00:00:00,2024,10,68609,Chair,3,443.44,240,Gift Card,Shipped,58273778,3,FREESHIP,Google,1330.32
200955,2023-01-23 00:00:00,2023,1,82068,Chair,1,408.13,164,Gift Card,Shipped,25779180,3,WINTER15,Instagram,408.13
200956,2024-04-11 00:00:00,2024,4,21191,Phone,2,160.98,381,Debit Card,Delivered,86246309,3,SAVE10,Referral,321.96
200957,2023-01-12 00:00:00,2023,1,73575,Monitor,5,643.89,851,Cash,Returned,23387612,8,WINTER15,Facebook,3219.45
200958,2023-05-13 00:00:00,2023,5,82685,Desk,3,158.66,537,Gift Card,Delivered,70184320,7,WINTER15,Email,475.98
200959,2024-04-13 00:00:00,2024,4,73996,Tablet,2,143.82,856,Credit Card,Returned,74579570,6,SAVE10,Instagram,287.64
200960,2023-12-11 00:00:00,2023,12,87687,Laptop,3,379.07,312,Gift Card,Pending,60383805,3,WINTER15,Google,1137.21
200961,2024-11-11 00:00:00,2024,11,55464,Phone,1,601.36,532,Online,Shipped,81178598,1,No_Coupon,Facebook,601.36
200962,2024-09-06 00:00:00,2024,9,12459,Phone,2,142.08,838,Gift Card,Delivered,30674085,4,SAVE10,Referral,284.16
200963,2024-03-11 00:00:00,2024,3,88075,Chair,5,530.34,970,Online,Shipped,42832976,9,FREESHIP,Google,2651.7
200964,2023-08-20 00:00:00,2023,8,18583,Phone,5,364.42,778,Credit Card,Cancelled,43084595,10,SAVE10,Referral,1822.1
200965,2025-06-18 00:00:00,2025,6,70412,Laptop,4,578.28,791,Gift Card,Cancelled,22192783,5,FREESHIP,Email,2313.12
200966,2025-05-20 00:00:00,2025,5,58503,Monitor,5,280.52,290,Credit Card,Cancelled,12981657,7,WINTER15,Facebook,1402.6
200967,2025-05-06 00:00:00,2025,5,52879,Tablet,5,638.92,502,Credit Card,Returned,67403284,5,FREESHIP,Google,3194.6
200968,2024-02-08 00:00:00,2024,2,67870,Monitor,4,412.2,664,Credit Card,Shipped,72602178,6,WINTER15,Referral,1648.8
200969,2025-06-05 00:00:00,2025,6,19439,Desk,1,440.34,675,Gift Card,Shipped,25383993,2,WINTER15,Facebook,440.34
200970,2024-09-07 00:00:00,2024,9,72664,Desk,1,627.15,241,Cash,Delivered,86694331,5,SAVE10,Instagram,627.15
200971,2024-05-27 00:00:00,2024,5,32650,Monitor,2,605.26,934,Cash,Cancelled,66648743,4,WINTER15,Referral,1210.52
200972,2024-06-09 00:00:00,2024,6,66438,Laptop,1,90.27,816,Cash,Delivered,32035271,5,SAVE10,Facebook,90.27
200973,2025-06-09 00:00:00,2025,6,70010,Desk,5,230.77,141,Online,Pending,50594008,10,WINTER15,Referral,1153.85
200974,2023-09-27 00:00:00,2023,9,30722,Desk,5,266.78,274,Gift Card,Cancelled,52088168,5,No_Coupon,Email,1333.9
200975,2023-05-18 00:00:00,2023,5,70529,Desk,1,105.92,974,Gift Card,Returned,82165408,6,SAVE10,Email,105.92
200976,2024-04-04 00:00:00,2024,4,18984,Tablet,3,589.3,650,Credit Card,Returned,49298239,6,WINTER15,Referral,1767.9
200977,2023-01-28 00:00:00,2023,1,85841,Chair,4,649.47,608,Cash,Pending,99820544,8,SAVE10,Google,2597.88
200978,2024-06-25 00:00:00,2024,6,41508,Printer,4,107.49,993,Cash,Delivered,61047536,5,No_Coupon,Google,429.96
200979,2023-05-31 00:00:00,2023,5,75018,Monitor,3,669.06,299,Cash,Delivered,51794806,7,SAVE10,Facebook,2007.18
200980,2023-10-14 00:00:00,2023,10,84320,Chair,3,69.65,107,Cash,Delivered,81093218,7,WINTER15,Instagram,208.95
200981,2023-11-26 00:00:00,2023,11,12609,Phone,4,136.83,490,Debit Card,Pending,56379337,8,SAVE10,Email,547.32
200982,2024-09-06 00:00:00,2024,9,64935,Monitor,1,304.11,707,Gift Card,Shipped,42969065,2,SAVE10,Referral,304.11
200983,2024-11-24 00:00:00,2024,11,67528,Monitor,4,296.28,110,Gift Card,Shipped,60865210,5,SAVE10,Email,1185.12
200984,2025-02-28 00:00:00,2025,2,44176,Desk,1,77.64,706,Credit Card,Shipped,68704764,1,FREESHIP,Facebook,77.64
200985,2024-07-20 00:00:00,2024,7,92788,Desk,1,243.71,948,Gift Card,Delivered,83835361,6,SAVE10,Google,243.71
200986,2024-09-07 00:00:00,2024,9,69213,Laptop,4,644.96,533,Credit Card,Pending,67837331,7,FREESHIP,Email,2579.84
200987,2025-06-05 00:00:00,2025,6,67387,Phone,5,283.73,436,Gift Card,Pending,54120003,8,FREESHIP,Instagram,1418.65
200988,2025-02-04 00:00:00,2025,2,90318,Desk,2,629.56,818,Gift Card,Cancelled,52765043,5,WINTER15,Instagram,1259.12
200989,2023-03-23 00:00:00,2023,3,49995,Laptop,4,246.11,559,Credit Card,Pending,33212013,4,SAVE10,Instagram,984.44
200990,2023-11-19 00:00:00,2023,11,52313,Phone,2,418.26,913,Debit Card,Pending,67368559,2,SAVE10,Google,836.52
200991,2024-05-09 00:00:00,2024,5,10211,Desk,5,127.18,598,Debit Card,Cancelled,68938335,10,FREESHIP,Google,635.9
200992,2024-08-27 00:00:00,2024,8,97907,Printer,3,586.21,933,Gift Card,Pending,89637569,4,WINTER15,Referral,1758.63
200993,2024-04-06 00:00:00,2024,4,61384,Monitor,3,267.45,576,Gift Card,Delivered,33323210,5,WINTER15,Instagram,802.35
200994,2024-06-27 00:00:00,2024,6,27613,Tablet,4,615.65,971,Debit Card,Delivered,63701318,9,WINTER15,Google,2462.6
200995,2023-11-18 00:00:00,2023,11,99271,Monitor,2,113.29,959,Cash,Pending,87832736,5,SAVE10,Facebook,226.58
200996,2024-04-28 00:00:00,2024,4,28648,Monitor,4,473.86,101,Debit Card,Delivered,92240846,7,SAVE10,Facebook,1895.44
200997,2023-11-27 00:00:00,2023,11,26210,Laptop,3,444.75,805,Cash,Delivered,40616861,6,SAVE10,Facebook,1334.25
200998,2023-05-19 00:00:00,2023,5,90350,Phone,2,183.67,783,Debit Card,Cancelled,22824230,6,SAVE10,Google,367.34
200999,2023-12-24 00:00:00,2023,12,61957,Printer,1,483.38,652,Cash,Pending,43983841,6,FREESHIP,Google,483.38
201000,2023-06-21 00:00:00,2023,6,90132,Printer,5,260.93,582,Online,Delivered,52664903,9,SAVE10,Email,1304.65
201001,2023-12-08 00:00:00,2023,12,31371,Printer,2,253.68,122,Gift Card,Shipped,19554327,6,No_Coupon,Referral,507.36
201002,2025-06-19 00:00:00,2025,6,83911,Tablet,4,699.88,944,Cash,Pending,33188106,5,WINTER15,Referral,2799.52
201003,2023-01-11 00:00:00,2023,1,84700,Printer,5,319.97,582,Cash,Shipped,14706969,7,SAVE10,Google,1599.85
201004,2025-06-09 00:00:00,2025,6,87529,Chair,4,246.91,296,Online,Pending,15739505,8,SAVE10,Referral,987.64
201005,2023-03-02 00:00:00,2023,3,38065,Printer,3,392.85,426,Credit Card,Returned,11448295,6,No_Coupon,Google,1178.55
201006,2024-05-27 00:00:00,2024,5,27435,Tablet,5,420.98,860,Cash,Delivered,91458233,7,SAVE10,Facebook,2104.9
201007,2024-03-20 00:00:00,2024,3,46651,Monitor,2,73.26,839,Cash,Pending,60444502,4,WINTER15,Facebook,146.52
201008,2023-01-13 00:00:00,2023,1,62557,Monitor,3,410.88,257,Cash,Delivered,12742366,8,FREESHIP,Instagram,1232.64
201009,2023-09-02 00:00:00,2023,9,54494,Tablet,2,176.46,696,Credit Card,Delivered,95958645,2,FREESHIP,Email,352.92
201010,2023-03-31 00:00:00,2023,3,33729,Monitor,3,659.57,533,Credit Card,Cancelled,35649833,6,SAVE10,Email,1978.71
201011,2024-12-03 00:00:00,2024,12,47823,Phone,2,478.36,654,Online,Shipped,22271097,3,No_Coupon,Google,956.72
201012,2024-12-03 00:00:00,2024,12,84570,Printer,4,30.05,301,Online,Returned,12551882,6,No_Coupon,Facebook,120.2
201013,2025-04-26 00:00:00,2025,4,91123,Laptop,4,300.56,842,Cash,Cancelled,49568409,9,FREESHIP,Facebook,1202.24
201014,2024-02-04 00:00:00,2024,2,92548,Tablet,5,226.45,160,Debit Card,Returned,21682892,6,FREESHIP,Email,1132.25
201015,2024-01-26 00:00:00,2024,1,97454,Printer,2,349.4,892,Online,Shipped,73249329,2,SAVE10,Instagram,698.8
201016,2023-12-29 00:00:00,2023,12,20257,Tablet,5,268.78,669,Debit Card,Delivered,62135578,7,WINTER15,Email,1343.9
201017,2024-08-25 00:00:00,2024,8,51694,Chair,2,680.85,953,Gift Card,Delivered,83122112,6,FREESHIP,Referral,1361.7
201018,2023-07-08 00:00:00,2023,7,77499,Laptop,3,182.48,209,Cash,Delivered,20703086,3,No_Coupon,Instagram,547.44
201019,2024-04-06 00:00:00,2024,4,28386,Desk,1,277.09,293,Cash,Returned,32954229,2,SAVE10,Referral,277.09
201020,2024-04-22 00:00:00,2024,4,50211,Tablet,2,26.5,312,Online,Delivered,47787981,3,SAVE10,Instagram,53
201021,2023-10-23 00:00:00,2023,10,74519,Phone,3,315.27,309,Credit Card,Cancelled,97351945,4,SAVE10,Email,945.81
201022,2025-02-24 00:00:00,2025,2,19071,Tablet,3,450.98,396,Credit Card,Shipped,66537096,8,SAVE10,Referral,1352.94
201023,2024-09-23 00:00:00,2024,9,65251,Laptop,5,233.67,291,Cash,Shipped,32059025,10,No_Coupon,Referral,1168.35
201024,2024-01-29 00:00:00,2024,1,90612,Chair,3,367.75,731,Cash,Pending,93022878,7,FREESHIP,Facebook,1103.25
201025,2025-05-17 00:00:00,2025,5,28406,Chair,1,23.53,174,Gift Card,Delivered,98841457,2,FREESHIP,Instagram,23.53
201026,2023-05-01 00:00:00,2023,5,55454,Monitor,1,677.48,807,Online,Delivered,13281370,1,WINTER15,Facebook,677.48
201027,2024-05-21 00:00:00,2024,5,93467,Laptop,4,554.83,983,Cash,Returned,77377373,6,No_Coupon,Google,2219.32
201028,2023-02-17 00:00:00,2023,2,60042,Desk,4,440.31,610,Cash,Cancelled,84651559,6,No_Coupon,Instagram,1761.24
201029,2025-03-01 00:00:00,2025,3,44733,Desk,1,87.06,851,Credit Card,Shipped,41500198,4,FREESHIP,Email,87.06
201030,2023-10-02 00:00:00,2023,10,61773,Phone,4,245.28,176,Credit Card,Delivered,12936357,6,WINTER15,Email,981.12
201031,2023-02-28 00:00:00,2023,2,59183,Phone,5,664.51,136,Debit Card,Pending,18129706,8,SAVE10,Email,3322.55
201032,2023-04-20 00:00:00,2023,4,26188,Chair,1,618.68,990,Online,Delivered,61634201,6,WINTER15,Referral,618.68
201033,2024-12-24 00:00:00,2024,12,20338,Monitor,1,370.85,331,Gift Card,Delivered,30654048,2,FREESHIP,Referral,370.85
201034,2024-06-16 00:00:00,2024,6,84524,Printer,4,517.98,766,Cash,Cancelled,76751888,8,FREESHIP,Facebook,2071.92
